Row ID;Order ID;Order Date;Ship Date;Delivery Duration;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Discount Value;Profit;COGS
7938;CA-2017-166093;17/08/2017;24/08/2017;7;Standard Class;RW-19540;Rick Wilson;Corporate;United States;Brentwood;California;94513;West;OFF-AP-10001058;Office Supplies;Appliances;Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators;2518,29;9;0;0;654,7554;-1863,5346
3444;CA-2017-168858;19/11/2017;23/11/2017;4;Standard Class;JD-16150;Justin Deggeller;Corporate;United States;New York City;New York;10011;East;OFF-AP-10003849;Office Supplies;Appliances;Hoover Shoulder Vac Commercial Portable Vacuum;2504,74;7;0;0;626,185;-1878,555
5531;CA-2017-160885;2/12/2017;6/12/2017;4;Standard Class;JK-16090;Juliana Krohn;Consumer;United States;Omaha;Nebraska;68104;Central;TEC-PH-10001795;Technology;Phones;ClearOne CHATAttach 160 - speaker phone;2479,96;4;0;0;743,988;-1735,972
1439;CA-2015-139731;15/10/2015;15/10/2015;0;Same Day;JE-15745;Joel Eaton;Consumer;United States;Amarillo;Texas;79109;Central;FUR-CH-10002024;Furniture;Chairs;HON 5400 Series Task Chairs for Big and Tall;2453,43;5;0,3;-736,029;-350,49;-2067,891
3581;CA-2016-104157;25/07/2016;29/07/2016;4;Standard Class;MT-17815;Meg Tillman;Consumer;United States;Jackson;Mississippi;39212;South;FUR-TA-10004915;Furniture;Tables;"Office Impressions End Table, 20-1/2""H x 24""W x 20""D";2430,08;8;0;0;388,8128;-2041,2672
9949;CA-2017-121559;1/06/2017;3/06/2017;2;Second Class;HW-14935;Helen Wasserman;Corporate;United States;Indianapolis;Indiana;46203;Central;OFF-AP-10002945;Office Supplies;Appliances;Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room;2405,2;8;0;0;793,716;-1611,484
4866;CA-2017-122490;13/11/2017;18/11/2017;5;Standard Class;TT-21070;Ted Trevino;Consumer;United States;Seattle;Washington;98103;West;FUR-CH-10001215;Furniture;Chairs;Global Troy Executive Leather Low-Back Tilter;2404,704;6;0,2;-480,9408;150,294;-1773,4692
6902;US-2017-135013;24/07/2017;24/07/2017;0;Same Day;HR-14830;Harold Ryan;Corporate;United States;Huntington Beach;California;92646;West;TEC-CO-10001449;Technology;Copiers;Hewlett Packard LaserJet 3310 Copier;2399,96;5;0,2;-479,992;839,986;-1079,982
7174;US-2017-141677;26/03/2017;30/03/2017;4;Standard Class;HK-14890;Heather Kirkland;Corporate;United States;Houston;Texas;77070;Central;TEC-CO-10002313;Technology;Copiers;Canon PC1080F Personal Copier;2399,96;5;0,2;-479,992;569,9905;-1349,9775
2625;CA-2017-127180;22/10/2017;24/10/2017;2;First Class;TA-21385;Tom Ashbrook;Home Office;United States;New York City;New York;10024;East;TEC-PH-10001494;Technology;Phones;Polycom CX600 IP Phone VoIP phone;2399,6;8;0;0;647,892;-1751,708
2419;CA-2016-107202;21/05/2016;28/05/2016;7;Standard Class;LC-16930;Linda Cazamias;Corporate;United States;Sparks;Nevada;89431;West;TEC-MA-10000112;Technology;Machines;Panasonic KX MB2061 Multifunction Printer;2396,4;10;0,2;-479,28;179,73;-1737,39
400;CA-2016-108987;8/09/2016;10/09/2016;2;Second Class;AG-10675;Anna Gayman;Consumer;United States;Houston;Texas;77036;Central;FUR-BO-10004834;Furniture;Bookcases;Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish;2396,2656;4;0,32;-766,804992;-317,1528;-1946,613408
3570;CA-2017-168109;3/07/2017;3/07/2017;0;Same Day;JK-15640;Jim Kriz;Home Office;United States;Seattle;Washington;98105;West;TEC-MA-10001148;Technology;Machines;Okidata MB491 Multifunction Printer;2395,2;6;0,2;-479,04;209,58;-1706,58
5991;US-2017-163300;15/09/2017;21/09/2017;6;Standard Class;ES-14020;Erica Smith;Consumer;United States;Los Angeles;California;90049;West;OFF-BI-10004390;Office Supplies;Binders;GBC DocuBind 200 Manual Binding Machine;2357,488;7;0,2;-471,4976;884,058;-1001,9324
5627;CA-2014-126683;29/09/2014;1/10/2014;2;Second Class;PP-18955;Paul Prost;Home Office;United States;Seattle;Washington;98115;West;FUR-TA-10002958;Furniture;Tables;Bevis Oval Conference Table, Walnut;2348,82;9;0;0;399,2994;-1949,5206
5007;CA-2015-169796;9/11/2015;14/11/2015;5;Standard Class;Dp-13240;Dean percer;Home Office;United States;New York City;New York;10035;East;TEC-MA-10000045;Technology;Machines;Zebra ZM400 Thermal Label Printer;2321,9;2;0;0;1114,512;-1207,388
5321;US-2017-162558;2/10/2017;5/10/2017;3;First Class;Dp-13240;Dean percer;Home Office;United States;Knoxville;Tennessee;37918;South;FUR-TA-10000198;Furniture;Tables;Chromcraft Bull-Nose Wood Oval Conference Tables & Bases;2314,116;7;0,4;-925,6464;-1002,7836;-2391,2532
1002;CA-2015-124891;31/07/2015;31/07/2015;0;Same Day;RH-19495;Rick Hansen;Consumer;United States;New York City;New York;10024;East;TEC-AC-10003033;Technology;Accessories;Plantronics CS510 - Over-the-Head monaural Wireless Headset System;2309,65;7;0;0;762,1845;-1547,4655
6117;US-2016-113677;13/11/2016;19/11/2016;6;Standard Class;CM-12655;Corinna Mitchell;Home Office;United States;New York City;New York;10011;East;TEC-PH-10002114;Technology;Phones;Xiaomi Mi3;2279,96;4;0;0;592,7896;-1687,1704
5301;CA-2016-113831;30/05/2016;3/06/2016;4;Standard Class;AH-10690;Anna Häberlin;Corporate;United States;Springfield;Virginia;22153;South;FUR-TA-10002645;Furniture;Tables;Hon Rectangular Conference Tables;2275,5;10;0;0;386,835;-1888,665
6102;CA-2017-100111;20/09/2017;26/09/2017;6;Standard Class;SV-20365;Seth Vernon;Consumer;United States;New York City;New York;10035;East;FUR-CH-10001215;Furniture;Chairs;Global Troy Executive Leather Low-Back Tilter;2254,41;5;0,1;-225,441;375,735;-1653,234
4882;CA-2017-143567;2/11/2017;5/11/2017;3;Second Class;TB-21175;Thomas Boland;Corporate;United States;Henderson;Kentucky;42420;South;TEC-AC-10004145;Technology;Accessories;Logitech diNovo Edge Keyboard;2249,91;9;0;0;517,4793;-1732,4307
7488;US-2015-134558;19/12/2015;24/12/2015;5;Second Class;PM-19135;Peter McVee;Home Office;United States;Dover;New Hampshire;3820;East;TEC-AC-10004145;Technology;Accessories;Logitech diNovo Edge Keyboard;2249,91;9;0;0;517,4793;-1732,4307
1156;CA-2014-136567;20/12/2014;21/12/2014;1;First Class;PS-19045;Penelope Sewall;Home Office;United States;Harrisonburg;Virginia;22801;South;FUR-TA-10001932;Furniture;Tables;"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table";2244,48;7;0;0;493,7856;-1750,6944
8700;CA-2017-119284;15/06/2017;20/06/2017;5;Standard Class;TS-21205;Thomas Seio;Corporate;United States;Nashville;Tennessee;37211;South;TEC-PH-10000560;Technology;Phones;Samsung Galaxy S III - 16GB - pebble blue (T-Mobile);2239,936;8;0,2;-447,9872;223,9936;-1567,9552
9775;CA-2014-169019;26/07/2014;30/07/2014;4;Standard Class;LF-17185;Luke Foster;Consumer;United States;San Antonio;Texas;78207;Central;OFF-BI-10004995;Office Supplies;Binders;GBC DocuBind P400 Electric Binding System;2177,584;8;0,8;-1742,0672;-3701,8928;-4137,4096
8425;CA-2017-150091;12/10/2017;16/10/2017;4;Standard Class;NP-18670;Nora Paige;Consumer;United States;Lakewood;New Jersey;8701;East;FUR-BO-10003404;Furniture;Bookcases;Global Adaptabilites Bookcase, Cherry/Storm Gray Finish;2154,9;5;0;0;129,294;-2025,606
6535;CA-2014-128209;17/11/2014;22/11/2014;5;Standard Class;GT-14710;Greg Tran;Consumer;United States;Buffalo;New York;14215;East;OFF-BI-10001359;Office Supplies;Binders;GBC DocuBind TL300 Electric Binding System;2152,776;3;0,2;-430,5552;726,5619;-995,6589
8681;CA-2016-143805;1/12/2016;3/12/2016;2;Second Class;JD-15895;Jonathan Doherty;Corporate;United States;Richmond;Virginia;23223;South;OFF-AP-10002945;Office Supplies;Appliances;Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room;2104,55;7;0;0;694,5015;-1410,0485
6468;CA-2016-163804;2/12/2016;8/12/2016;6;Standard Class;DB-13270;Deborah Brumfield;Home Office;United States;Providence;Rhode Island;2908;East;OFF-ST-10000142;Office Supplies;Storage;Deluxe Rollaway Locking File with Drawer;2079,4;5;0;0;582,232;-1497,168
950;US-2017-110576;28/11/2017;2/12/2017;4;Standard Class;RB-19795;Ross Baird;Home Office;United States;Philadelphia;Pennsylvania;19120;East;FUR-TA-10004154;Furniture;Tables;Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer;2065,32;12;0,4;-826,128;-619,596;-1858,788
3629;CA-2014-169726;9/08/2014;13/08/2014;4;Standard Class;JH-15985;Joseph Holt;Consumer;United States;Seattle;Washington;98103;West;OFF-BI-10004600;Office Supplies;Binders;Ibico Ibimaster 300 Manual Binding System;2060,744;7;0,2;-412,1488;643,9825;-1004,6127
3044;CA-2017-149559;11/09/2017;12/09/2017;1;Same Day;KF-16285;Karen Ferguson;Home Office;United States;Long Beach;California;90805;West;FUR-CH-10002320;Furniture;Chairs;Hon Pagoda Stacking Chairs;2054,272;8;0,2;-410,8544;256,784;-1386,6336
8169;CA-2017-107174;6/11/2017;13/11/2017;7;Standard Class;AB-10060;Adam Bellavance;Home Office;United States;Seattle;Washington;98105;West;FUR-TA-10004575;Furniture;Tables;Hon 5100 Series Wood Tables;2036,86;7;0;0;366,6348;-1670,2252
9616;CA-2014-128524;11/11/2014;13/11/2014;2;First Class;MZ-17515;Mary Zewe;Corporate;United States;Seattle;Washington;98115;West;OFF-BI-10003527;Office Supplies;Binders;Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind;2033,584;2;0,2;-406,7168;762,594;-864,2732
3151;CA-2015-147830;15/12/2015;18/12/2015;3;First Class;NF-18385;Natalie Fritzler;Consumer;United States;Newark;Ohio;43055;East;TEC-AC-10002049;Technology;Accessories;Plantronics Savi W720 Multi-Device Wireless Headset System;2025,36;6;0,2;-405,072;607,608;-1012,68
9491;CA-2017-111738;3/01/2017;7/01/2017;4;Standard Class;CM-12385;Christopher Martinez;Consumer;United States;San Francisco;California;94110;West;OFF-BI-10004584;Office Supplies;Binders;GBC ProClick 150 Presentation Binding System;2022,272;8;0,2;-404,4544;682,5168;-935,3008
5919;US-2015-126977;17/09/2015;23/09/2015;6;Standard Class;PF-19120;Peter Fuller;Consumer;United States;New York City;New York;10035;East;FUR-BO-10002213;Furniture;Bookcases;DMI Eclipse Executive Suite Bookcases;2003,92;5;0,2;-400,784;-25,049;-1628,185
6880;CA-2015-137113;1/12/2015;5/12/2015;4;Second Class;TW-21025;Tamara Willingham;Home Office;United States;Seattle;Washington;98105;West;FUR-CH-10001215;Furniture;Chairs;Global Troy Executive Leather Low-Back Tilter;2003,92;5;0,2;-400,784;125,245;-1477,891
3771;CA-2016-155530;17/12/2016;21/12/2016;4;Standard Class;CM-12160;Charles McCrossin;Consumer;United States;San Francisco;California;94122;West;FUR-TA-10004256;Furniture;Tables;Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables;2003,52;6;0,2;-400,704;-325,572;-1928,388
8270;CA-2017-121790;30/01/2017;6/02/2017;7;Standard Class;LP-17095;Liz Preis;Consumer;United States;Aurora;Illinois;60505;Central;TEC-PH-10002584;Technology;Phones;Samsung Galaxy S4;2003,168;4;0,2;-400,6336;250,396;-1352,1384
245;CA-2014-131926;1/06/2014;6/06/2014;5;Second Class;DW-13480;Dianna Wilson;Home Office;United States;Lakeville;Minnesota;55044;Central;FUR-CH-10004063;Furniture;Chairs;Global Deluxe High-Back Manager's Chair;2001,86;7;0;0;580,5394;-1421,3206
5757;CA-2014-163748;14/10/2014;18/10/2014;4;Standard Class;HG-15025;Hunter Glantz;Consumer;United States;Fort Worth;Texas;76106;Central;TEC-CO-10002095;Technology;Copiers;Hewlett Packard 610 Color Digital Copier / Printer;1999,96;5;0,2;-399,992;624,9875;-974,9805
6528;CA-2016-157791;23/12/2016;28/12/2016;5;Second Class;CA-11965;Carol Adams;Corporate;United States;Warwick;Rhode Island;2886;East;TEC-CO-10002095;Technology;Copiers;Hewlett Packard 610 Color Digital Copier / Printer;1999,96;4;0;0;899,982;-1099,978
807;CA-2014-134313;1/11/2014;7/11/2014;6;Standard Class;RA-19915;Russell Applegate;Consumer;United States;Denver;Colorado;80219;West;TEC-PH-10001795;Technology;Phones;ClearOne CHATAttach 160 - speaker phone;1983,968;4;0,2;-396,7936;247,996;-1339,1784
1445;CA-2016-133725;23/05/2016;28/05/2016;5;Standard Class;KL-16645;Ken Lonsdale;Consumer;United States;Chicago;Illinois;60623;Central;TEC-PH-10004165;Technology;Phones;Mitel MiVoice 5330e IP Phone;1979,928;9;0,2;-395,9856;148,4946;-1435,4478
2661;CA-2017-123372;28/11/2017;2/12/2017;4;Standard Class;DG-13300;Deirdre Greer;Corporate;United States;New York City;New York;10035;East;TEC-PH-10002834;Technology;Phones;Google Nexus 5;1979,89;11;0;0;494,9725;-1484,9175
5302;CA-2016-113831;30/05/2016;3/06/2016;4;Standard Class;AH-10690;Anna Häberlin;Corporate;United States;Springfield;Virginia;22153;South;TEC-AC-10003033;Technology;Accessories;Plantronics CS510 - Over-the-Head monaural Wireless Headset System;1979,7;6;0;0;653,301;-1326,399
150;CA-2016-114489;5/12/2016;9/12/2016;4;Standard Class;JE-16165;Justin Ellison;Corporate;United States;Franklin;Wisconsin;53132;Central;FUR-CH-10000454;Furniture;Chairs;Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back;1951,84;8;0;0;585,552;-1366,288
1220;US-2017-118087;9/09/2017;13/09/2017;4;Standard Class;SP-20620;Stefania Perrino;Corporate;United States;Philadelphia;Pennsylvania;19134;East;TEC-PH-10002200;Technology;Phones;Samsung Galaxy Note 2;1931,958;7;0,4;-772,7832;-386,3916;-1545,5664
1702;CA-2015-114069;13/07/2015;15/07/2015;2;Second Class;ND-18370;Natalie DeCherney;Consumer;United States;New York City;New York;10035;East;FUR-CH-10000595;Furniture;Chairs;Safco Contoured Stacking Chairs;1931,04;9;0,1;-193,104;321,84;-1416,096
911;CA-2017-137596;2/09/2017;7/09/2017;5;Standard Class;BE-11335;Bill Eplett;Home Office;United States;Jackson;Michigan;49201;Central;TEC-AC-10004666;Technology;Accessories;Maxell iVDR EX 500GB Cartridge;1928,78;7;0;0;829,3754;-1099,4046
8891;CA-2016-147256;17/10/2016;21/10/2016;4;Second Class;FC-14245;Frank Carlisle;Home Office;United States;Columbia;Missouri;65203;Central;OFF-AP-10003057;Office Supplies;Appliances;Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room;1927,59;7;0;0;751,7601;-1175,8299
9948;CA-2017-121559;1/06/2017;3/06/2017;2;Second Class;HW-14935;Helen Wasserman;Corporate;United States;Indianapolis;Indiana;46203;Central;FUR-CH-10003746;Furniture;Chairs;Hon 4070 Series Pagoda Round Back Stacking Chairs;1925,88;6;0;0;539,2464;-1386,6336
2768;CA-2017-167752;15/01/2017;18/01/2017;3;First Class;RW-19690;Robert Waldorf;Consumer;United States;Philadelphia;Pennsylvania;19134;East;OFF-AP-10002945;Office Supplies;Appliances;Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room;1924,16;8;0,2;-384,832;312,676;-1226,652
2710;CA-2015-121797;30/01/2015;6/02/2015;7;Standard Class;CC-12145;Charles Crestani;Consumer;United States;Los Angeles;California;90049;West;TEC-MA-10000488;Technology;Machines;Bady BDG101FRU Card Printer;1919,976;3;0,2;-383,9952;215,9973;-1319,9835
3299;CA-2017-136308;16/11/2017;16/11/2017;0;Same Day;MW-18235;Mitch Willingham;Corporate;United States;San Francisco;California;94122;West;TEC-MA-10000488;Technology;Machines;Bady BDG101FRU Card Printer;1919,976;3;0,2;-383,9952;215,9973;-1319,9835
6882;CA-2015-137113;1/12/2015;5/12/2015;4;Second Class;TW-21025;Tamara Willingham;Home Office;United States;Seattle;Washington;98105;West;FUR-TA-10001705;Furniture;Tables;Bush Advantage Collection Round Conference Table;1913,4;9;0;0;401,814;-1511,586
4992;US-2017-122714;7/12/2017;13/12/2017;6;Standard Class;HG-14965;Henry Goldwyn;Corporate;United States;Chicago;Illinois;60653;Central;OFF-BI-10001120;Office Supplies;Binders;Ibico EPK-21 Electric Binding System;1889,99;5;0,8;-1511,992;-2929,4845;-3307,4825
7510;US-2017-161935;14/07/2017;18/07/2017;4;Standard Class;JL-15835;John Lee;Consumer;United States;Columbus;Ohio;43229;East;TEC-PH-10000560;Technology;Phones;Samsung Galaxy S III - 16GB - pebble blue (T-Mobile);1889,946;9;0,4;-755,9784;-377,9892;-1511,9568
2549;US-2015-128090;16/08/2015;22/08/2015;6;Standard Class;JM-15865;John Murray;Consumer;United States;Phoenix;Arizona;85023;West;TEC-PH-10002624;Technology;Phones;Samsung Galaxy S4 Mini;1879,96;5;0,2;-375,992;211,4955;-1292,4725
7133;CA-2017-141439;26/11/2017;1/12/2017;5;Standard Class;TT-21460;Tonja Turnell;Home Office;United States;Richmond;Indiana;47374;Central;TEC-PH-10002624;Technology;Phones;Samsung Galaxy S4 Mini;1879,96;4;0;0;545,1884;-1334,7716
8994;CA-2017-159100;16/10/2017;21/10/2017;5;Standard Class;VP-21760;Victoria Pisteka;Corporate;United States;Columbia;Tennessee;38401;South;FUR-TA-10001950;Furniture;Tables;Balt Solid Wood Round Tables;1875,258;7;0,4;-750,1032;-968,8833;-2094,0381
7847;CA-2015-125976;27/09/2015;2/10/2015;5;Standard Class;JK-15205;Jamie Kunitz;Consumer;United States;Arlington;Virginia;22204;South;TEC-PH-10002496;Technology;Phones;Cisco SPA301;1871,88;12;0;0;561,564;-1310,316
7330;US-2014-131275;18/03/2014;24/03/2014;6;Standard Class;SC-20050;Sample Company A;Home Office;United States;Burbank;California;91505;West;OFF-ST-10000078;Office Supplies;Storage;Tennsco 6- and 18-Compartment Lockers;1856,19;7;0;0;334,1142;-1522,0758
1434;CA-2014-120768;19/12/2014;21/12/2014;2;Second Class;IM-15070;Irene Maddox;Consumer;United States;Florence;Alabama;35630;South;FUR-CH-10000513;Furniture;Chairs;High-Back Leather Manager's Chair;1819,86;14;0;0;163,7874;-1656,0726
4429;CA-2017-119452;21/03/2017;27/03/2017;6;Standard Class;CL-12565;Clay Ludtke;Consumer;United States;Tulsa;Oklahoma;74133;Central;FUR-CH-10004495;Furniture;Chairs;Global Leather and Oak Executive Chair, Black;1805,88;6;0;0;523,7052;-1282,1748
2535;US-2017-117723;15/08/2017;18/08/2017;3;Second Class;DL-13495;Dionis Lloyd;Corporate;United States;Philadelphia;Pennsylvania;19120;East;OFF-ST-10004459;Office Supplies;Storage;Tennsco Single-Tier Lockers;1801,632;6;0,2;-360,3264;-337,806;-1779,1116
4056;CA-2014-122931;29/09/2014;3/10/2014;4;Standard Class;SM-20950;Suzanne McNair;Corporate;United States;Philadelphia;Pennsylvania;19134;East;OFF-ST-10004459;Office Supplies;Storage;Tennsco Single-Tier Lockers;1801,632;6;0,2;-360,3264;-337,806;-1779,1116
5186;CA-2015-134719;10/10/2015;15/10/2015;5;Standard Class;JD-15790;John Dryer;Consumer;United States;Jacksonville;Florida;32216;South;OFF-ST-10004459;Office Supplies;Storage;Tennsco Single-Tier Lockers;1801,632;6;0,2;-360,3264;-337,806;-1779,1116
3152;CA-2015-147830;15/12/2015;18/12/2015;3;First Class;NF-18385;Natalie Fritzler;Consumer;United States;Newark;Ohio;43055;East;TEC-MA-10000418;Technology;Machines;Cubify CubeX 3D Printer Double Head Print;1799,994;2;0,7;-1259,9958;-2639,9912;-3179,9894
393;US-2014-135972;21/09/2014;23/09/2014;2;Second Class;JG-15115;Jack Garza;Consumer;United States;Des Moines;Washington;98198;West;TEC-CO-10002313;Technology;Copiers;Canon PC1080F Personal Copier;1799,97;3;0;0;701,9883;-1097,9817
8800;CA-2014-116666;8/05/2014;10/05/2014;2;First Class;KT-16480;Kean Thornton;Consumer;United States;Philadelphia;Pennsylvania;19134;East;TEC-CO-10001449;Technology;Copiers;Hewlett Packard LaserJet 3310 Copier;1799,97;5;0,4;-719,988;239,996;-839,986
3385;CA-2015-130659;4/12/2015;9/12/2015;5;Second Class;MS-17365;Maribeth Schnelling;Consumer;United States;New York City;New York;10035;East;TEC-PH-10004586;Technology;Phones;Wilson SignalBoost 841262 DB PRO Amplifier Kit;1799,75;5;0;0;539,925;-1259,825
1897;CA-2017-141789;3/10/2017;6/10/2017;3;First Class;AC-10450;Amy Cox;Consumer;United States;Minneapolis;Minnesota;55407;Central;OFF-BI-10001359;Office Supplies;Binders;GBC DocuBind TL300 Electric Binding System;1793,98;2;0;0;843,1706;-950,8094
4861;CA-2016-101546;18/12/2016;24/12/2016;6;Standard Class;GK-14620;Grace Kelly;Corporate;United States;Morristown;New Jersey;7960;East;OFF-BI-10001359;Office Supplies;Binders;GBC DocuBind TL300 Electric Binding System;1793,98;2;0;0;843,1706;-950,8094
9034;CA-2014-152268;2/09/2014;7/09/2014;5;Standard Class;SC-20095;Sanjit Chand;Consumer;United States;Fayetteville;Arkansas;72701;South;OFF-BI-10001359;Office Supplies;Binders;GBC DocuBind TL300 Electric Binding System;1793,98;2;0;0;843,1706;-950,8094
5067;CA-2017-142090;30/11/2017;7/12/2017;7;Standard Class;SC-20380;Shahid Collister;Consumer;United States;Burlington;North Carolina;27217;South;FUR-TA-10001889;Furniture;Tables;Bush Advantage Collection Racetrack Conference Table;1781,682;7;0,4;-712,6728;-653,2834;-1722,2926
